url_length,domain_length,path_length,query_length,fragment_length,qty_dot,qty_hyphen,qty_underline,qty_slash,qty_questionmark,qty_equal,qty_at,qty_and,qty_percent,qty_plus,qty_asterisk,qty_hash,qty_dot_domain,qty_hyphen_domain,qty_vowels_domain,domain_in_ip,subdomain_length,tld_length,server_client_domain,qty_dot_path,qty_hyphen_path,qty_slash_path,qty_space_path,path_extension,qty_directories,length_longest_dir,length_shortest_dir,qty_params,qty_dot_query,qty_hyphen_query,tld_in_query,qty_suspicious_words,email_in_url,qty_digits,is_encoded,is_https,qty_hexadecimal,qty_digits_domain,qty_letters_domain,qty_digits_path,tld_in_subdomain,tld_in_path,qty_tilde,qty_comma,domain_entropy,label
75,20,25,22,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
86,13,25,40,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
86,13,25,40,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
17,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
69,13,25,23,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
62,13,25,16,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
107,31,25,43,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
95,13,25,49,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
80,21,25,26,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
116,31,25,52,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
94,13,25,48,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
40,9,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
76,20,25,23,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
109,31,25,45,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
84,20,25,31,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
101,20,25,48,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
91,31,25,27,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
71,21,25,17,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
81,31,25,17,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
85,31,25,21,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
26,9,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
94,20,25,41,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
30,13,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
110,31,25,46,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
84,31,25,20,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
103,21,25,49,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
105,31,25,41,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
98,31,25,34,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
100,21,25,46,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
73,21,25,19,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
65,13,25,19,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
87,31,25,23,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
105,21,25,51,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
41,10,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
31,9,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
68,13,25,22,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
71,13,25,25,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
87,31,25,23,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
108,21,25,54,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
76,21,25,22,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
17,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
69,13,25,23,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
85,21,25,31,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
103,21,25,49,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
88,21,25,34,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
99,21,25,45,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
95,20,25,42,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
83,13,25,37,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
98,20,25,45,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
116,31,25,52,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
80,31,25,16,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
26,9,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
30,13,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
31,9,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
80,20,25,27,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
108,31,25,44,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
119,31,25,55,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
87,13,25,41,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
75,21,25,21,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
32,10,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
30,13,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
98,21,25,44,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
26,9,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
100,21,25,46,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
106,21,25,52,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
26,9,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
44,13,14,8,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
17,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
97,20,25,44,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
86,21,25,32,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
105,21,25,51,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
21,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
18,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2.6464393446710157,0
103,21,25,49,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
30,13,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.0269868333592873,0
27,10,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3.3219280948873626,0
35,13,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,3.334679141051595,0
31,9,14,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,2,0,0,2,7,5,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2.9477027792200903,0
105,20,25,52,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
100,21,25,46,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,18,4,0,0,0,0,3.8208888513501886,1
89,20,25,36,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
69,13,25,23,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
94,13,25,48,0,3,0,0,6,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,4,6,4,1,0,0,1,3,0,14,0,0,0,10,0,4,1,1,0,0,2.5654483718208256,1
78,20,25,25,0,1,2,0,6,1,1,0,0,0,0,0,0,1,2,6,0,0,4,0,0,0,4,0,0,4,6,4,1,0,0,0,5,0,4,0,0,0,0,17,4,0,0,0,0,3.684183719779189,1
104,31,25,40,0,1,3,0,6,1,1,0,0,0,0,0,0,1,3,12,0,0,3,0,0,0,4,0,0,4,6,4,1,0,0,0,4,0,4,0,0,0,0,27,4,0,0,0,0,3.88904953591417,1
